published_date,sentiment_score
2023-11-16 22:08:19,-0.34
2023-11-02 07:00:00,0.6369
2023-12-20 08:00:00,0.3182
2023-12-05 08:00:00,0.0
2023-12-18 08:00:00,-0.5859
2023-12-21 08:00:00,0.6249
2023-11-09 08:00:00,0.2263
2023-12-20 08:00:00,0.4404
2023-12-28 08:00:00,0.0
2023-12-29 08:00:00,-0.2732
2023-12-14 08:00:00,0.0772
2023-11-29 08:00:00,0.0772
2023-12-08 08:00:00,-0.4019
2023-12-20 08:00:00,0.7629
2023-12-29 08:00:00,0.2023
2023-12-05 08:00:00,0.0
2023-12-20 08:00:00,-0.2023
2023-12-22 08:00:00,0.25
2023-11-17 08:00:00,0.0516
2023-11-23 08:00:00,0.0
2023-11-29 08:00:00,0.0
2023-11-19 08:00:00,-0.6908
2023-11-06 08:00:00,-0.5859
2023-12-20 08:00:00,0.3182
2023-12-06 08:00:00,0.0
2023-11-14 08:00:00,0.34
2023-12-01 08:00:00,-0.6249
2023-12-20 08:00:00,-0.5859
2023-11-06 08:00:00,0.0
2023-12-05 08:00:00,-0.2411
2023-12-20 08:00:00,-0.4767
2023-12-19 08:00:00,0.5574
2023-11-19 08:00:00,0.0516
2023-11-20 08:00:00,-0.1548
2023-12-12 08:00:00,-0.4939
2023-12-26 08:00:00,0.0
2023-12-26 08:00:00,0.0
2023-11-14 08:00:00,0.3612
2023-11-17 08:00:00,0.4019
2023-11-17 08:00:00,0.2144
2023-11-29 08:00:00,-0.3182
2023-12-11 08:00:00,-0.2732
2023-12-21 08:00:00,-0.4215
2023-12-19 08:00:00,0.5574
2023-12-05 08:00:00,-0.4588
2023-12-15 08:00:00,0.3612
2023-12-17 08:00:00,-0.4767
2023-12-22 08:00:00,-0.2023
2023-11-06 08:00:00,0.0
2023-11-27 08:00:00,0.0
2023-11-13 08:00:00,-0.128
2023-12-18 08:00:00,-0.4767
2023-11-27 08:00:00,0.5719
2023-12-11 08:00:00,-0.5859
2024-01-30 08:00:00,0.4404
2024-01-26 08:00:00,0.0
2024-01-02 08:00:00,0.0
2024-01-10 08:00:00,0.3182
2024-01-10 08:00:00,0.0
2024-01-06 08:00:00,-0.5574
2024-01-20 08:00:00,-0.5994
2024-01-18 08:00:00,-0.4215
2024-01-20 08:00:00,0.34
2024-01-11 08:00:00,0.0
2024-01-24 08:00:00,0.6808
2024-01-16 08:00:00,0.0
2024-01-10 08:00:00,0.0
2024-01-22 08:00:00,-0.4404
2024-01-05 08:00:00,0.5574
2024-01-11 08:00:00,-0.7351
2024-01-27 08:00:00,0.6249
2024-01-23 08:00:00,0.34
2024-01-16 08:00:00,-0.34
2024-01-25 08:00:00,0.0
2024-01-04 08:00:00,0.4215
2024-01-10 08:00:00,0.0258
2024-01-26 08:00:00,-0.1027
2024-01-02 08:00:00,-0.4215
2024-01-09 08:00:00,-0.2023
2024-01-16 08:00:00,0.34
2024-01-16 08:00:00,-0.34
2024-01-11 08:00:00,-0.8316
2024-01-05 08:00:00,0.0
2024-01-05 08:00:00,0.0
2024-01-10 08:00:00,-0.5423
2024-01-28 08:00:00,0.4215
2024-01-16 08:00:00,0.5859
2024-01-11 08:00:00,-0.2732
2024-01-24 08:00:00,0.0
2024-01-17 08:00:00,0.0
2024-01-23 08:00:00,0.0
2024-01-18 08:00:00,0.0772
2024-01-16 08:00:00,-0.5423
2024-01-18 08:00:00,0.6705
2024-01-28 08:00:00,-0.0516
2024-01-26 08:00:00,-0.4019
2024-01-30 08:00:00,0.0
2024-01-30 08:00:00,0.0
2024-01-11 08:00:00,-0.7351
2024-01-02 08:00:00,0.0
2024-01-31 08:00:00,-0.4404
2024-01-24 08:00:00,-0.8481
2024-01-08 08:00:00,0.5574
2024-01-11 08:00:00,-0.6705
2024-02-26 08:00:00,0.0
2024-02-06 08:00:00,0.1027
2024-02-23 08:00:00,-0.5859
2024-02-06 08:00:00,-0.4939
2024-02-26 08:00:00,-0.5719
2024-03-01 08:00:00,0.34
2024-02-27 08:00:00,0.0
2024-02-24 08:00:00,-0.5719
2024-02-24 08:00:00,0.4019
